Exemplar_Size,Task 2,Task 3,Method
All Exemplars,0.8882051282051281,0.0,FeTrIL
All Exemplars,0.8743589743589745,0.02464285714285714,FeTrIL
All Exemplars,0.9651260504201682,0.20910623946037096,FeTrIL
All Exemplars,0.47129337539432176,0.0,FeTrIL
All Exemplars,0.8320557491289199,0.0,FeTrIL
All Exemplars,0.8928571428571429,0.0,FeTrIL
All Exemplars,0.8617543859649123,0.0,FeTrIL
All Exemplars,0.48633879781420764,0.0,FeTrIL
All Exemplars,0.4494623655913978,0.0,FeTrIL
All Exemplars,0.889058524173028,0.03617021276595744,FeTrIL
All Exemplars,0.8955128205128207,0.0,FeTrIL
All Exemplars,0.8738693467336685,0.0512621359223301,FeTrIL
All Exemplars,0.6323287671232876,0.0,FeTrIL
All Exemplars,0.9175257731958762,0.014357262103505842,FeTrIL
All Exemplars,0.5564102564102564,0.0,FeTrIL
All Exemplars,0.8746331236897275,0.1311973018549747,FeTrIL
All Exemplars,0.8092391304347828,0.04618556701030926,FeTrIL
All Exemplars,0.9331670822942643,0.0,FeTrIL
All Exemplars,0.834069400630915,0.0,FeTrIL
All Exemplars,0.85,0.22131438721136765,FeTrIL
All Exemplars,0.7628415300546447,0.0,FeTrIL
All Exemplars,0.6158730158730158,0.0,FeTrIL
All Exemplars,0.8687022900763358,0.0,FeTrIL
All Exemplars,0.640764331210191,0.0,FeTrIL
All Exemplars,0.6227129337539432,0.0,FeTrIL
All Exemplars,0.9443708609271525,0.125177304964539,FeTrIL
All Exemplars,0.654140127388535,0.0,FeTrIL
All Exemplars,0.851530612244898,0.0,FeTrIL
All Exemplars,0.8546448087431694,0.0,FeTrIL
All Exemplars,0.8887052341597798,0.0,FeTrIL
All Exemplars,0.5246153846153845,0.2303030303030303,DDGR
All Exemplars,0.6523076923076924,0.29821428571428565,DDGR
All Exemplars,0.5079831932773109,0.2293423271500843,DDGR
All Exemplars,0.3028391167192429,0.35392320534223703,DDGR
All Exemplars,0.2076655052264808,0.2608084358523725,DDGR
All Exemplars,0.5418367346938775,0.2909413854351687,DDGR
All Exemplars,0.5607017543859649,0.43360655737704923,DDGR
All Exemplars,0.2825136612021858,0.21697530864197528,DDGR
All Exemplars,0.4150537634408602,0.35436720142602496,DDGR
All Exemplars,0.610178117048346,0.2560283687943262,DDGR
All Exemplars,0.23012820512820506,0.26016597510373446,DDGR
All Exemplars,0.4989949748743719,0.34446601941747573,DDGR
All Exemplars,0.2202739726027397,0.35177743431221015,DDGR
All Exemplars,0.4078350515463917,0.28380634390651077,DDGR
All Exemplars,0.5160256410256411,0.43946037099494095,DDGR
All Exemplars,0.5840670859538784,0.2789207419898819,DDGR
All Exemplars,0.41358695652173905,0.3397938144329897,DDGR
All Exemplars,0.31122194513715706,0.3275922671353251,DDGR
All Exemplars,0.21324921135646688,0.33286219081272084,DDGR
All Exemplars,0.38716814159292035,0.316873889875666,DDGR
All Exemplars,0.4530054644808743,0.20353356890459362,DDGR
All Exemplars,0.36317460317460315,0.23689320388349516,DDGR
All Exemplars,0.24681933842239184,0.26203208556149726,DDGR
All Exemplars,0.467515923566879,0.44369449378330367,DDGR
All Exemplars,0.3615141955835962,0.36113074204946993,DDGR
All Exemplars,0.5253863134657837,0.324822695035461,DDGR
All Exemplars,0.1452229299363057,0.3559502664298402,DDGR
All Exemplars,0.4040816326530612,0.34468802698145024,DDGR
All Exemplars,0.38415300546448083,0.20843585237258347,DDGR
All Exemplars,0.44903581267217624,0.23535714285714282,DDGR
All Exemplars,0.7164102564102564,0.6085561497326204,VAE_Adapt
All Exemplars,0.7671794871794873,0.6325000000000001,VAE_Adapt
All Exemplars,0.7512605042016807,0.5443507588532883,VAE_Adapt
All Exemplars,0.861198738170347,0.6681135225375627,VAE_Adapt
All Exemplars,0.8229965156794424,0.7768014059753954,VAE_Adapt
All Exemplars,0.6698979591836733,0.43730017761989337,VAE_Adapt
All Exemplars,0.5326315789473683,0.44877049180327877,VAE_Adapt
All Exemplars,0.5311475409836065,0.5543209876543209,VAE_Adapt
All Exemplars,0.699641577060932,0.5436720142602495,VAE_Adapt
All Exemplars,0.7791348600508906,0.5372340425531915,VAE_Adapt
All Exemplars,0.885897435897436,0.6506224066390042,VAE_Adapt
All Exemplars,0.8341708542713568,0.5557281553398058,VAE_Adapt
All Exemplars,0.8054794520547945,0.6710973724884081,VAE_Adapt
All Exemplars,0.8898969072164948,0.4280467445742905,VAE_Adapt
All Exemplars,0.7628205128205129,0.596627318718381,VAE_Adapt
All Exemplars,0.7144654088050314,0.4586846543001686,VAE_Adapt
All Exemplars,0.7820652173913043,0.5562886597938144,VAE_Adapt
All Exemplars,0.7476309226932669,0.5704745166959577,VAE_Adapt
