method,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time,total_time
DDGR,100,57.00178012699591,171.00534038098778,70.06573830304113,210.19721490912343,381.2025552901112
FeTrIL,100,1.7647954724264086,5.294386417279227,0.37429345138260606,1.1228803541478185,6.417266771427046
VAE_BBox,100,11.312719377606001,33.93815813281801,10.228554072447256,30.68566221734178,64.62382035015979
VAE_Filter,100,11.285585229304516,33.85675568791355,10.235482590883006,30.706447772649017,64.56320346056256
VAE_GMM,100,12.703298339641206,38.10989501892361,10.89654160923304,32.68962482769912,70.79951984662273
DDGR,237,57.00178012699591,171.00534038098778,70.06573830304113,210.19721490912343,381.2025552901112
FeTrIL,237,1.7647954724264086,5.294386417279227,0.37429345138260606,1.1228803541478185,6.417266771427046
VAE_BBox,237,11.312719377606001,33.93815813281801,10.228554072447256,30.68566221734178,64.62382035015979
VAE_Filter,237,11.285585229304516,33.85675568791355,10.235482590883006,30.706447772649017,64.56320346056256
VAE_GMM,237,12.703298339641206,38.10989501892361,10.89654160923304,32.68962482769912,70.79951984662273
DDGR,562,57.00178012699591,171.00534038098778,70.06573830304113,210.19721490912343,381.2025552901112
FeTrIL,562,1.7647954724264086,5.294386417279227,0.37429345138260606,1.1228803541478185,6.417266771427046
VAE_BBox,562,11.312719377606001,33.93815813281801,10.228554072447256,30.68566221734178,64.62382035015979
VAE_Filter,562,11.285585229304516,33.85675568791355,10.235482590883006,30.706447772649017,64.56320346056256
VAE_GMM,562,12.703298339641206,38.10989501892361,10.89654160923304,32.68962482769912,70.79951984662273
DDGR,1332,57.00178012699591,171.00534038098778,70.06573830304113,210.19721490912343,381.2025552901112
FeTrIL,1332,1.7647954724264086,5.294386417279227,0.37429345138260606,1.1228803541478185,6.417266771427046
VAE_BBox,1332,11.312719377606001,33.93815813281801,10.228554072447256,30.68566221734178,64.62382035015979
VAE_Filter,1332,11.285585229304516,33.85675568791355,10.235482590883006,30.706447772649017,64.56320346056256
VAE_GMM,1332,12.703298339641206,38.10989501892361,10.89654160923304,32.68962482769912,70.79951984662273
DDGR,135,57.00178012699591,171.00534038098778,70.06573830304113,210.19721490912343,381.2025552901112
FeTrIL,135,1.7647954724264086,5.294386417279227,0.37429345138260606,1.1228803541478185,6.417266771427046
VAE_BBox,135,11.312719377606001,33.93815813281801,10.228554072447256,30.68566221734178,64.62382035015979
VAE_Filter,135,11.285585229304516,33.85675568791355,10.235482590883006,30.706447772649017,64.56320346056256
VAE_GMM,135,12.703298339641206,38.10989501892361,10.89654160923304,32.68962482769912,70.79951984662273
