dataset,scenario,person,method,vae_sampling,filter,iteration,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time
uci,31,0, ce_fetril,none, none,0,100,0.4071693243251906,1.221507972975572,0.1179229379528098,0.3537688138584295
uci,31,0, ce_fetril,none, none,0,142,0.4050090037700203,1.2150270113100607,0.112611909624603,0.3378357288738092
uci,31,0, ce_fetril,none, none,0,201,0.4037223845444344,1.211167153633303,0.111162499214212,0.3334874976426363
uci,31,0, ce_fetril,none, none,0,286,0.4012775148678985,1.2038325446036957,0.1103282498195767,0.3309847494587302
uci,31,0, ce_fetril,none, none,0,135,0.4000247334026629,1.2000742002079885,0.1098426931268639,0.3295280793805917
uci,31,0, ce_ddgr,none, none,0,100,11.95985598245429,35.87956794736286,14.655992432849272,43.96797729854782
uci,31,0, ce_ddgr,none, none,0,142,11.757510109618304,35.27253032885492,14.425477457522511,43.27643237256756
uci,31,0, ce_ddgr,none, none,0,201,11.739695318181203,35.219085954543615,14.387478565521262,43.16243569656379
uci,31,0, ce_ddgr,none, none,0,286,11.758904471000031,35.27671341300011,14.399050709222342,43.19715212766702
uci,31,0, ce_ddgr,none, none,0,135,11.791972754589384,35.37591826376816,14.427274332203805,43.2818229966114
uci,31,0, ce_vae,boundary_box, none,0,100,3.3673826841016616,10.102148052304983,2.971564687002036,8.91469406100611
uci,31,0, ce_vae,boundary_box, none,0,142,3.3515817843791518,10.054745353137454,2.9593624700481684,8.878087410144508
uci,31,0, ce_vae,boundary_box, none,0,201,3.3680598410053384,10.104179523016017,2.974298464355093,8.92289539306528
uci,31,0, ce_vae,boundary_box, none,0,286,3.35167308886432,10.05501926659296,2.959475730587211,8.878427191761633
uci,31,0, ce_vae,boundary_box, none,0,135,3.334761124841041,10.004283374523125,2.9431397241271204,8.829419172381362
uci,31,0, ce_vae,boundary_box, probability,0,100,3.6531057117713823,10.959317135314146,3.224477794393897,9.673433383181692
uci,31,0, ce_vae,boundary_box, probability,0,142,3.5842313846366265,10.752694153909882,3.1475225767534627,9.442567730260391
uci,31,0, ce_vae,boundary_box, probability,0,201,3.6202867895088806,10.860860368526644,3.1912490447638198,9.573747134291464
uci,31,0, ce_vae,boundary_box, probability,0,286,3.6081339712979057,10.82440191389372,3.1814733053454103,9.544419916036228
uci,31,0, ce_vae,boundary_box, probability,0,135,3.5857726168632493,10.757317850589752,3.156844759956003,9.470534279868009
uci,31,0, ce_vae,gmm, none,0,100,3.73233677227464,11.19701031682392,3.2420148536976847,9.726044561093053
uci,31,0, ce_vae,gmm, none,0,142,3.705379286056591,11.116137858169774,3.2159875652442387,9.647962695732712
uci,31,0, ce_vae,gmm, none,0,201,3.735196295684133,11.205588887052404,3.244380564077033,9.7331416922311
uci,31,0, ce_vae,gmm, none,0,286,3.694011028866386,11.08203308659916,3.202664119015551,9.607992357046651
uci,31,0, ce_vae,gmm, none,0,135,3.7250073214620345,11.175021964386106,3.233926303461194,9.701778910383585
