FeTrIL,DDGR,VAE_Adapt,VAE - Filter,VAE - GMM
0.275,1.0,0.9875,1.0,1.0
0.3843137254901961,1.0,1.0,1.0,1.0
0.0680851063829787,1.0,1.0,1.0,1.0
0.325,1.0,0.9625,1.0,1.0
0.1916666666666666,1.0,1.0,1.0,1.0
0.3625,1.0,0.9375,0.975,0.975
0.2333333333333333,1.0,1.0,1.0,1.0
0.1249999999999999,1.0,1.0,0.9916666666666668,1.0
0.2222222222222221,1.0,1.0,1.0,1.0
0.175,1.0,0.9625,0.95,0.975
0.3142857142857142,1.0,0.9968253968253968,1.0,1.0
0.275,1.0,0.9875,0.9875,1.0
0.2170212765957446,1.0,1.0,1.0,1.0
0.2,1.0,0.975,0.925,0.9875
0.3,1.0,0.925,0.9375,0.9875
0.2857142857142856,1.0,1.0,1.0,1.0
0.4212765957446809,1.0,1.0,1.0,1.0
0.1999999999999999,1.0,1.0,1.0,1.0
0.1176470588235294,1.0,1.0,1.0,1.0
0.2421052631578946,0.9894736842105264,0.9473684210526316,0.9473684210526316,0.9473684210526316
0.2210526315789473,1.0,0.9473684210526316,0.9473684210526316,0.936842105263158
0.2625,1.0,0.9875,0.9625,1.0
0.2539682539682539,1.0,1.0,0.9968253968253968,1.0
0.1875,1.0,0.975,0.9875,0.9875
0.2352941176470588,1.0,1.0,1.0,1.0
0.1263157894736842,1.0,0.9473684210526316,0.9473684210526316,0.9473684210526316
0.3,1.0,1.0,0.925,1.0
0.5125,1.0,0.8875,0.975,1.0
0.3148936170212765,1.0,1.0,1.0,1.0
0.2588235294117647,1.0,1.0,1.0,1.0
