Exemplar_Size,Task 2,Task 3,Task 4,Task 5,Method
All Exemplars,0.8311688311688312,0.4311688311688311,0.13617021276595742,0.0,FeTrIL
All Exemplars,0.7577777777777778,0.49813664596273294,0.1781376518218623,0.00132450331125826,FeTrIL
All Exemplars,0.9322580645161291,0.5366906474820144,0.07614213197969541,0.0,FeTrIL
All Exemplars,0.8272727272727274,0.4936170212765957,0.05654008438818563,0.0,FeTrIL
All Exemplars,0.9172413793103449,0.3939024390243902,0.058870967741935475,0.0,FeTrIL
All Exemplars,0.8527472527472529,0.5474358974358974,0.3327014218009478,0.0,FeTrIL
All Exemplars,0.7351351351351351,0.476923076923077,0.20558139534883715,0.0,FeTrIL
All Exemplars,0.7564102564102566,0.4909090909090909,0.12448132780082984,0.0,FeTrIL
All Exemplars,0.8265060240963855,0.41988304093567247,0.1048,0.0,FeTrIL
All Exemplars,0.903125,0.4590163934426229,0.09952153110047843,0.0,FeTrIL
All Exemplars,0.7662337662337663,0.4333333333333334,0.11497975708502021,0.04884488448844884,FeTrIL
All Exemplars,0.712280701754386,0.3304964539007092,0.037681159420289864,0.0,FeTrIL
All Exemplars,0.7666666666666668,0.43582089552238806,0.037914691943127896,0.0,FeTrIL
All Exemplars,0.7842696629213484,0.5376470588235295,0.293953488372093,0.0,FeTrIL
All Exemplars,0.992,0.5830508474576271,0.22892561983471071,0.0,FeTrIL
All Exemplars,0.9428571428571428,0.5905325443786982,0.18044444444444435,0.0,FeTrIL
All Exemplars,0.9071428571428573,0.7228571428571429,0.19901960784313724,0.0,FeTrIL
All Exemplars,0.8448275862068966,0.3605442176870748,0.01523809523809524,0.0,FeTrIL
All Exemplars,0.9142857142857143,0.5488721804511278,0.1384615384615384,0.0,FeTrIL
All Exemplars,0.9272727272727274,0.36026490066225153,0.0,0.0,FeTrIL
All Exemplars,0.9381818181818181,0.4496240601503759,0.02488038277511958,0.0,FeTrIL
All Exemplars,0.9013333333333333,0.4741258741258741,0.1833333333333333,0.025429553264604797,FeTrIL
All Exemplars,0.9279999999999999,0.5251461988304095,0.201673640167364,0.02356687898089172,FeTrIL
All Exemplars,0.7794871794871796,0.4083333333333333,0.21314553990610324,0.0,FeTrIL
All Exemplars,0.9480519480519479,0.5447761194029852,0.07671232876712326,0.0,FeTrIL
All Exemplars,0.8763157894736843,0.47361963190184053,0.1464435146443514,0.0,FeTrIL
All Exemplars,0.890625,0.31940298507462683,0.06306306306306304,0.0,FeTrIL
All Exemplars,0.8553846153846154,0.4342105263157895,0.07426160337552744,0.0136518771331058,FeTrIL
All Exemplars,0.9066666666666668,0.5346938775510204,0.2008583690987124,0.0006578947368421,FeTrIL
All Exemplars,0.8915662650602411,0.5478260869565217,0.2467289719626168,0.0,FeTrIL
All Exemplars,0.21818181818181817,0.1285714285714285,0.14638297872340422,0.1564356435643564,DDGR
All Exemplars,0.5644444444444445,0.19503105590062106,0.1975708502024291,0.12582781456953643,DDGR
All Exemplars,0.3903225806451613,0.27482014388489207,0.17868020304568524,0.17457044673539512,DDGR
All Exemplars,0.3939393939393939,0.07517730496453895,0.19493670886075948,0.12559726962457332,DDGR
All Exemplars,0.2827586206896552,0.19878048780487798,0.23306451612903226,0.1757009345794392,DDGR
All Exemplars,0.24615384615384617,0.1397435897435897,0.11374407582938384,0.14125874125874122,DDGR
All Exemplars,0.08648648648648645,0.06153846153846151,0.13581395348837205,0.07785714285714282,DDGR
All Exemplars,0.341025641025641,0.13896103896103892,0.18008298755186716,0.12362459546925564,DDGR
All Exemplars,0.4120481927710843,0.3017543859649122,0.16240000000000002,0.17967213114754094,DDGR
All Exemplars,0.403125,0.20163934426229502,0.20287081339712915,0.09762711864406778,DDGR
All Exemplars,0.3688311688311688,0.1604938271604938,0.18218623481781374,0.14455445544554454,DDGR
All Exemplars,0.3228070175438596,0.10638297872340421,0.1400966183574879,0.17671232876712326,DDGR
All Exemplars,0.4512820512820513,0.3134328358208955,0.14691943127962082,0.11571906354515046,DDGR
All Exemplars,0.41348314606741565,0.07529411764705879,0.16744186046511625,0.12828947368421045,DDGR
All Exemplars,0.32199999999999995,0.10056497175141241,0.09752066115702476,0.0505050505050505,DDGR
All Exemplars,0.40714285714285703,0.2816568047337278,0.10222222222222219,0.12251655629139066,DDGR
All Exemplars,0.2642857142857143,0.13857142857142854,0.14313725490196078,0.1522491349480969,DDGR
All Exemplars,0.3068965517241379,0.15646258503401356,0.16476190476190475,0.10635451505016716,DDGR
All Exemplars,0.45999999999999996,0.18345864661654132,0.12980769230769224,0.08941979522184294,DDGR
All Exemplars,0.20363636363636362,0.13642384105960265,0.12930232558139532,0.13222591362126243,DDGR
All Exemplars,0.3454545454545454,0.2676691729323308,0.1004784688995215,0.12918032786885242,DDGR
All Exemplars,0.1253333333333333,0.12587412587412583,0.17982456140350872,0.10378006872852227,DDGR
All Exemplars,0.10133333333333332,0.19649122807017538,0.18158995815899578,0.14140127388535026,DDGR
All Exemplars,0.3410256410256411,0.294047619047619,0.1868544600938967,0.16923076923076916,DDGR
All Exemplars,0.32987012987012987,0.1656716417910447,0.2913242009132419,0.1363013698630137,DDGR
All Exemplars,0.27894736842105256,0.3803680981595092,0.16066945606694555,0.13268608414239474,DDGR
