dataset,scenario,person,method,vae_sampling,filter,iteration,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time
hhar,22,1, ce_fetril,none, none,0,100,5.724088880088593,17.172266640265782,2.064173343115383,6.192520029346148
hhar,22,1, ce_fetril,none, none,0,393,5.690380341642433,17.071141024927297,2.059241410841545,6.177724232524634
hhar,22,1, ce_fetril,none, none,0,1547,5.671820277168795,17.015460831506385,2.0549846301890096,6.164953890567024
hhar,22,1, ce_fetril,none, none,0,6085,5.665114618382521,16.99534385514756,2.0509133561410846,6.152740068423252
hhar,22,1, ce_fetril,none, none,0,135,5.656237944099639,16.968713832298914,2.0505795765502586,6.151738729650775
hhar,22,1, ce_ddgr,none, none,0,100,366.204527212144,1098.6135816364315,406.22174439382377,1218.6652331814714
hhar,22,1, ce_ddgr,none, none,0,393,372.1135632114937,1116.3406896344814,412.3076835417058,1236.923050625118
hhar,22,1, ce_ddgr,none, none,0,1547,371.72206476042817,1115.1661942812848,410.8326161450783,1232.4978484352353
hhar,22,1, ce_ddgr,none, none,0,6085,372.27384817238834,1116.8215445171654,411.6188898102031,1234.8566694306094
hhar,22,1, ce_ddgr,none, none,0,135,386.5932638078463,1159.7797914235389,425.8879112193387,1277.663733658016
hhar,22,1, ce_vae,boundary_box, none,0,100,57.757044906458944,173.27113471937676,55.670471011267765,167.0114130338033
hhar,22,1, ce_vae,boundary_box, none,0,393,58.0414030549427,174.12420916482807,56.00144196769429,168.0043259030829
hhar,22,1, ce_vae,boundary_box, none,0,1547,57.43641247681724,172.30923743045165,55.34912270958775,166.0473681287633
hhar,22,1, ce_vae,boundary_box, none,0,6085,57.33665470061828,172.0099641018547,55.23194712502881,165.69584137508645
hhar,22,1, ce_vae,boundary_box, none,0,135,57.52982849376902,172.58948548130692,55.4007029752516,166.20210892575483
hhar,22,1, ce_vae,boundary_box, probability,0,100,59.35334462987053,178.06003388961156,56.97386747776634,170.92160243329903
hhar,22,1, ce_vae,boundary_box, probability,0,393,58.31942062940863,174.95826188822588,55.98571273444428,167.95713820333282
hhar,22,1, ce_vae,boundary_box, probability,0,1547,57.82814479608572,173.48443438825714,55.17021914717777,165.51065744153328
hhar,22,1, ce_vae,boundary_box, probability,0,6085,57.625378984888094,172.87613695466425,55.027847777940856,165.08354333382255
hhar,22,1, ce_vae,boundary_box, probability,0,135,59.823343877256335,179.470031631769,57.07798108657202,171.23394325971603
hhar,22,1, ce_vae,gmm, none,0,100,72.10309029941759,216.30927089825272,68.00048279658787,204.0014483897636
hhar,22,1, ce_vae,gmm, none,0,100,67.3258309633471,201.97749289004133,63.37311367973064,190.11934103919197
hhar,22,1, ce_vae,gmm, none,0,393,67.97306640219048,203.9191992065714,64.00305390220342,192.00916170661029
hhar,22,1, ce_vae,gmm, none,0,1547,68.23503460712321,204.7051038213695,64.1867465572535,192.5602396717605
hhar,22,1, ce_vae,gmm, none,0,6085,68.20595080160747,204.6178524048223,64.18817681955018,192.56453045865052
hhar,22,1, ce_vae,gmm, none,0,135,68.22440333214489,204.6732099964345,64.2137574077977,192.64127222339312
