Exemplar_Size,Task 1,Task 2,Task 3,Method
All Exemplars,0.9964102564102564,0.6966131907308377,0.13246073298429314,FeTrIL
All Exemplars,0.995897435897436,0.6882142857142857,0.12486910994764393,FeTrIL
All Exemplars,0.9936974789915969,0.8532883642495784,0.1890052356020942,FeTrIL
All Exemplars,0.992429022082019,0.24941569282136888,0.11858638743455496,FeTrIL
All Exemplars,0.9763066202090591,0.41968365553602816,0.1295811518324607,FeTrIL
All Exemplars,0.9984693877551021,0.6223801065719361,0.13272251308900518,FeTrIL
All Exemplars,0.9838596491228071,0.5557377049180328,0.23560209424083772,FeTrIL
All Exemplars,0.983606557377049,0.27469135802469136,0.1321989528795811,FeTrIL
All Exemplars,0.9870967741935484,0.2235294117647059,0.1327225130890052,FeTrIL
All Exemplars,0.9974554707379134,0.6453900709219859,0.13193717277486905,FeTrIL
All Exemplars,0.9852564102564101,0.5950207468879668,0.17434554973821986,FeTrIL
All Exemplars,0.9924623115577889,0.6796116504854368,0.09973821989528793,FeTrIL
All Exemplars,0.986849315068493,0.35672333848531684,0.1335078534031413,FeTrIL
All Exemplars,0.9905154639175258,0.7893155258764607,0.08979057591623034,FeTrIL
All Exemplars,0.985897435897436,0.2927487352445194,0.1335078534031413,FeTrIL
All Exemplars,0.9920335429769394,0.7709949409780775,0.12853403141361253,FeTrIL
All Exemplars,0.9798913043478261,0.6474226804123712,0.16963350785340311,FeTrIL
All Exemplars,0.9870324189526185,0.6576449912126539,0.23560209424083772,FeTrIL
All Exemplars,0.9905362776025237,0.531095406360424,0.13193717277486908,FeTrIL
All Exemplars,0.9867256637168141,0.786500888099467,0.16308900523560205,FeTrIL
All Exemplars,0.9939890710382514,0.5173144876325089,0.13193717277486908,FeTrIL
All Exemplars,0.9923809523809523,0.450873786407767,0.17748691099476438,FeTrIL
All Exemplars,0.9974554707379134,0.6577540106951871,0.13298429319371724,FeTrIL
All Exemplars,0.9961783439490446,0.3911190053285968,0.13115183246073292,FeTrIL
All Exemplars,0.9905362776025237,0.3561837455830388,0.13193717277486908,FeTrIL
All Exemplars,0.9920529801324504,0.8166666666666668,0.11832460732984289,FeTrIL
All Exemplars,0.9815286624203822,0.3648312611012433,0.13115183246073292,FeTrIL
All Exemplars,0.9979591836734695,0.5730185497470489,0.1335078534031413,FeTrIL
All Exemplars,0.9797814207650273,0.5571177504393673,0.23560209424083772,FeTrIL
All Exemplars,0.9933884297520661,0.6139285714285714,0.1335078534031413,FeTrIL
All Exemplars,0.9969230769230769,0.6659536541889484,0.4348167539267015,DDGR
All Exemplars,0.995897435897436,0.7542857142857143,0.4829842931937173,DDGR
All Exemplars,0.9936974789915969,0.6043844856661045,0.3994764397905759,DDGR
All Exemplars,0.9905362776025237,0.6297161936560935,0.49136125654450263,DDGR
All Exemplars,0.9846689895470384,0.6,0.4481675392670157,DDGR
All Exemplars,0.9984693877551021,0.6753108348134991,0.47198952879581146,DDGR
All Exemplars,0.9824561403508772,0.7344262295081968,0.6371727748691101,DDGR
All Exemplars,0.9737704918032787,0.5932098765432099,0.3356020942408377,DDGR
All Exemplars,0.9763440860215054,0.7083778966131907,0.519109947643979,DDGR
All Exemplars,0.9989821882951654,0.723049645390071,0.4471204188481675,DDGR
All Exemplars,0.9903846153846153,0.4975103734439834,0.5324607329842932,DDGR
All Exemplars,0.9914572864321606,0.6120388349514564,0.5562827225130891,DDGR
All Exemplars,0.9813698630136987,0.5591962905718701,0.45,DDGR
All Exemplars,0.9901030927835052,0.5202003338898163,0.43586387434554974,DDGR
All Exemplars,0.989102564102564,0.7446880269814502,0.562303664921466,DDGR
All Exemplars,0.9924528301886794,0.6650927487352445,0.4366492146596859,DDGR
All Exemplars,0.9793478260869565,0.5534020618556701,0.5803664921465969,DDGR
All Exemplars,0.9840399002493767,0.5093145869947275,0.4979057591623037,DDGR
All Exemplars,0.9867507886435332,0.558303886925795,0.5049738219895288,DDGR
All Exemplars,0.9880530973451327,0.5065719360568384,0.49371727748691097,DDGR
All Exemplars,0.9901639344262294,0.6413427561837455,0.40890052356020945,DDGR
All Exemplars,0.9904761904761903,0.6050485436893204,0.4837696335078534,DDGR
All Exemplars,0.9964376590330788,0.46844919786096256,0.45811518324607337,DDGR
All Exemplars,0.9929936305732484,0.7023090586145648,0.5866492146596858,DDGR
All Exemplars,0.9911671924290222,0.6409893992932862,0.5261780104712042,DDGR
All Exemplars,0.9933774834437085,0.6177304964539007,0.4973821989528796,DDGR
All Exemplars,0.9821656050955413,0.5214920071047958,0.5232984293193718,DDGR
All Exemplars,0.9994897959183673,0.6020236087689713,0.48900523560209413,DDGR
All Exemplars,0.9808743169398907,0.6038664323374341,0.40942408376963346,DDGR
All Exemplars,0.9922865013774105,0.6428571428571429,0.437958115183246,DDGR
All Exemplars,0.9964102564102564,0.8770053475935828,0.7091623036649215,VAE_BBox
All Exemplars,0.9943589743589744,0.8557142857142856,0.7301047120418849,VAE_BBox
All Exemplars,0.9932773109243698,0.8269814502529511,0.631675392670157,VAE_BBox
All Exemplars,0.9892744479495269,0.8300500834724541,0.6667539267015707,VAE_BBox
All Exemplars,0.9770034843205575,0.7978910369068541,0.8225130890052357,VAE_BBox
All Exemplars,0.9979591836734695,0.850088809946714,0.7531413612565445,VAE_BBox
All Exemplars,0.9824561403508772,0.8405737704918034,0.5492146596858639,VAE_BBox
All Exemplars,0.9737704918032787,0.8216049382716049,0.4706806282722513,VAE_BBox
All Exemplars,0.9835125448028673,0.8670231729055258,0.7094240837696335,VAE_BBox
All Exemplars,0.9984732824427482,0.8343971631205674,0.6945026178010472,VAE_BBox
All Exemplars,0.9878205128205128,0.8755186721991702,0.7544502617801047,VAE_BBox
All Exemplars,0.9904522613065325,0.913009708737864,0.700523560209424,VAE_BBox
All Exemplars,0.9819178082191782,0.8939721792890263,0.7293193717277486,VAE_BBox
All Exemplars,0.9896907216494846,0.7853088480801335,0.5952879581151832,VAE_BBox
All Exemplars,0.9865384615384615,0.8870151770657673,0.6426701570680629,VAE_BBox
All Exemplars,0.9911949685534592,0.7703204047217537,0.6282722513089005,VAE_BBox
All Exemplars,0.9798913043478261,0.7645360824742268,0.7321989528795811,VAE_BBox
All Exemplars,0.9840399002493767,0.7423550087873462,0.6020942408376964,VAE_BBox
All Exemplars,0.9892744479495267,0.8968197879858657,0.7238219895287958,VAE_BBox
All Exemplars,0.9849557522123892,0.6941385435168739,0.5929319371727748,VAE_BBox
All Exemplars,0.992896174863388,0.8954063604240282,0.6840314136125655,VAE_BBox
All Exemplars,0.9942857142857143,0.9448543689320388,0.6356020942408376,VAE_BBox
All Exemplars,0.9989821882951654,0.8609625668449198,0.6740837696335078,VAE_BBox
All Exemplars,0.9949044585987261,0.9243339253996448,0.7089005235602095,VAE_BBox
All Exemplars,0.9892744479495269,0.9296819787985866,0.787434554973822,VAE_BBox
All Exemplars,0.9911699779249448,0.8687943262411348,0.5759162303664921,VAE_BBox
All Exemplars,0.9815286624203822,0.7705150976909414,0.713089005235602,VAE_BBox
All Exemplars,0.9979591836734695,0.8296795952782462,0.6657068062827225,VAE_BBox
All Exemplars,0.978688524590164,0.8745166959578208,0.7023560209424083,VAE_BBox
All Exemplars,0.9911845730027549,0.8935714285714285,0.687696335078534,VAE_BBox
All Exemplars,0.9953846153846154,0.8584670231729055,0.6502617801047121,VAE_Filter
All Exemplars,0.9974358974358974,0.9028571428571428,0.7020942408376963,VAE_Filter
All Exemplars,0.9936974789915969,0.8610455311973018,0.6837696335078534,VAE_Filter
All Exemplars,0.9911671924290222,0.8984974958263774,0.6732984293193718,VAE_Filter
All Exemplars,0.9790940766550522,0.9029876977152899,0.8397905759162304,VAE_Filter
All Exemplars,0.9984693877551021,0.8159857904085257,0.6630890052356021,VAE_Filter
All Exemplars,0.9803508771929824,0.8368852459016394,0.543979057591623,VAE_Filter
All Exemplars,0.9754098360655737,0.8274691358024693,0.506806282722513,VAE_Filter
All Exemplars,0.9770609318996415,0.8930481283422459,0.6746073298429319,VAE_Filter
All Exemplars,0.9979643765903308,0.8152482269503547,0.6599476439790575,VAE_Filter
All Exemplars,0.9865384615384615,0.8663900414937761,0.6845549738219895,VAE_Filter
All Exemplars,0.9904522613065325,0.9219417475728156,0.7138743455497383,VAE_Filter
All Exemplars,0.980821917808219,0.8880989180834622,0.6895287958115184,VAE_Filter
All Exemplars,0.9901030927835052,0.821035058430718,0.5861256544502618,VAE_Filter
All Exemplars,0.9858974358974357,0.9153456998313659,0.6123036649214659,VAE_Filter
All Exemplars,0.9920335429769394,0.7706576728499156,0.618848167539267,VAE_Filter
All Exemplars,0.9766304347826086,0.784742268041237,0.7596858638743457,VAE_Filter
All Exemplars,0.9865336658354116,0.70298769771529,0.5424083769633508,VAE_Filter
All Exemplars,0.9899053627760253,0.929328621908127,0.7719895287958115,VAE_Filter
All Exemplars,0.9849557522123893,0.730373001776199,0.6324607329842932,VAE_Filter
All Exemplars,0.9885245901639343,0.9201413427561838,0.7078534031413612,VAE_Filter
All Exemplars,0.993015873015873,0.9033009708737862,0.6850785340314136,VAE_Filter
All Exemplars,0.9979643765903308,0.8827094474153299,0.7146596858638743,VAE_Filter
