Exemplar_Size,Task 2,Task 3,Task 4,Task 5,Method
All Exemplars,0.7188172043010754,0.48629856850715747,0.0,0.0,FeTrIL
All Exemplars,0.8422535211267606,0.04892703862660942,0.0,0.0,FeTrIL
All Exemplars,0.7628865979381443,0.20917107583774244,0.0,0.0,FeTrIL
All Exemplars,0.9074074074074074,0.14584323040380046,0.0,0.0,FeTrIL
All Exemplars,0.9114285714285716,0.19583333333333333,0.0,0.0,FeTrIL
All Exemplars,0.6645390070921986,0.22456140350877188,0.0,0.0,FeTrIL
All Exemplars,0.8986206896551725,0.31909547738693467,0.0,0.0,FeTrIL
All Exemplars,0.7606648199445983,0.03604240282685512,0.0,0.123342175066313,FeTrIL
All Exemplars,0.858955223880597,0.0,0.0,0.0,FeTrIL
All Exemplars,0.8929577464788732,0.04989247311827956,0.0,0.0,FeTrIL
All Exemplars,0.8886543535620053,0.40084566596194504,0.0,0.0,FeTrIL
All Exemplars,0.7205405405405405,0.2823529411764706,0.0,0.0,FeTrIL
All Exemplars,0.7992727272727274,0.0,0.13251533742331287,0.0,FeTrIL
All Exemplars,0.7613793103448276,0.47504990019960075,0.039922480620155035,0.0,FeTrIL
All Exemplars,0.6646017699115043,0.0,0.0,0.0,FeTrIL
All Exemplars,0.7849056603773585,0.3950920245398773,0.0,0.0,FeTrIL
All Exemplars,0.724277456647399,0.4658273381294964,0.13660245183887915,0.0,FeTrIL
All Exemplars,0.646070460704607,0.11007194244604315,0.0,0.1259946949602122,FeTrIL
All Exemplars,0.8875000000000002,0.3859903381642512,0.0,0.0,FeTrIL
All Exemplars,0.7675862068965518,0.2972375690607734,0.0,0.0,FeTrIL
All Exemplars,0.8425742574257425,0.015,0.0,0.0,FeTrIL
All Exemplars,0.8914089347079038,0.06852589641434262,0.0,0.0,FeTrIL
All Exemplars,0.6555256064690027,0.3797849462365592,0.0,0.0,FeTrIL
All Exemplars,0.8472222222222221,0.0,0.0,0.0,FeTrIL
All Exemplars,0.9362831858407079,0.21690821256038645,0.0,0.0,FeTrIL
All Exemplars,0.8485507246376812,0.17293233082706763,0.0,0.0,FeTrIL
All Exemplars,0.8476190476190476,0.039665970772442584,0.0,0.0,FeTrIL
All Exemplars,0.7640845070422536,0.02927835051546392,0.0,0.0,FeTrIL
All Exemplars,0.9018469656992085,0.16515426497277677,0.12655538694992413,0.0,FeTrIL
All Exemplars,0.7286384976525822,0.0,0.0,0.0,FeTrIL
All Exemplars,0.3327956989247312,0.40163599182004095,0.23767605633802816,0.3121301775147929,DDGR
All Exemplars,0.3577464788732394,0.36652360515021454,0.19105545617173525,0.1981845688350983,DDGR
All Exemplars,0.2797250859106529,0.36790123456790125,0.22542955326460476,0.21855072463768113,DDGR
All Exemplars,0.475,0.4318289786223278,0.27364341085271315,0.15596638655462183,DDGR
All Exemplars,0.24095238095238095,0.4296875,0.34268292682926826,0.37478991596638644,DDGR
