FeTrIL,DDGR,VAE - BBox,TaskVAE,DAR
0.0799999999999999,0.9379310344827584,0.9296551724137933,0.9324137931034484,0.9255172413793104
0.0977443609022556,0.8375939849624061,0.8315789473684211,0.8315789473684211,0.8360902255639099
0.1508196721311475,0.8765027322404372,0.8841530054644808,0.909289617486339,0.907103825136612
0.1762237762237762,0.9356643356643356,0.9384615384615383,0.9426573426573428,0.9426573426573428
0.2848484848484848,0.890909090909091,0.8924242424242423,0.8924242424242423,0.9045454545454544
0.0059171597633136,0.937278106508876,0.9349112426035504,0.9514792899408284,0.9479289940828404
0.1163636363636363,0.9369696969696968,0.9369696969696968,0.944242424242424,0.9442424242424244
0.2374100719424459,0.9179856115107914,0.9237410071942446,0.939568345323741,0.9338129496402878
0.1646153846153845,0.9184615384615384,0.9184615384615384,0.9184615384615384,0.92
0.0935672514619882,0.8994152046783626,0.92046783625731,0.9192982456140352,0.8900584795321638
0.1308270676691729,0.9278195488721804,0.9263157894736842,0.9203007518796992,0.9278195488721804
0.0624277456647398,0.954913294797688,0.9549132947976876,0.967630057803468,0.9606936416184972
0.0284023668639053,0.9349112426035504,0.9396449704142016,0.9360946745562132,0.9384615384615388
0.0557575757575757,0.8363636363636363,0.8242424242424242,0.8424242424242425,0.8642424242424243
0.1855072463768115,0.9115942028985508,0.9130434782608696,0.907246376811594,0.9217391304347826
0.2193548387096774,0.8116129032258064,0.8141935483870968,0.7961290322580645,0.8129032258064516
0.0693181818181817,0.919318181818182,0.9227272727272728,0.905681818181818,0.925
0.0941176470588234,0.8776470588235294,0.8952941176470588,0.8858823529411766,0.8894117647058823
0.0313953488372093,0.8848837209302325,0.8895348837209301,0.8406976744186048,0.8755813953488373
0.1309090909090909,0.9309090909090908,0.9333333333333332,0.9236363636363636,0.9078787878787878
0.0900584795321636,0.888888888888889,0.9391812865497076,0.9216374269005848,0.936842105263158
0.2697368421052631,0.8407894736842104,0.8723684210526317,0.8592105263157894,0.8657894736842107
0.2709219858156028,0.8709219858156029,0.876595744680851,0.8680851063829789,0.8666666666666668
0.118562874251497,0.932934131736527,0.9461077844311376,0.9508982035928142,0.9437125748502996
0.1813664596273291,0.9577639751552796,0.946583850931677,0.9527950310559008,0.9540372670807452
0.1290780141843971,0.9347517730496454,0.9333333333333332,0.9390070921985816,0.9304964539007092
0.1012658227848101,0.940506329113924,0.9291139240506332,0.9253164556962028,0.9316455696202532
0.0545454545454545,0.9370629370629372,0.9412587412587412,0.9384615384615383,0.9384615384615383
0.273469387755102,0.923809523809524,0.926530612244898,0.9142857142857144,0.9319727891156464
0.0843373493975903,0.9204819277108433,0.9301204819277108,0.927710843373494,0.9204819277108436
