Exemplar_Size,Task 1,Task 2,Method
All Exemplars,0.813877551020408,0.4127226463104326,FeTrIL
All Exemplars,0.8833333333333332,0.4819338422391858,FeTrIL
All Exemplars,0.9427230046948358,0.410178117048346,FeTrIL
All Exemplars,0.8848979591836734,0.40559796437659035,FeTrIL
All Exemplars,0.826086956521739,0.5185750636132316,FeTrIL
All Exemplars,0.8921052631578947,0.38676844783715014,FeTrIL
All Exemplars,0.943119266055046,0.499236641221374,FeTrIL
All Exemplars,0.7966942148760331,0.47175572519083964,FeTrIL
All Exemplars,0.8116666666666668,0.3928753180661577,FeTrIL
All Exemplars,0.8035087719298245,0.388295165394402,FeTrIL
All Exemplars,0.9119341563786009,0.5139949109414758,FeTrIL
All Exemplars,0.9386792452830187,0.3531806615776081,FeTrIL
All Exemplars,0.8592920353982301,0.4035623409669212,FeTrIL
All Exemplars,0.96017316017316,0.42900763358778626,FeTrIL
All Exemplars,0.9072000000000001,0.47531806615776084,FeTrIL
All Exemplars,0.9277533039647577,0.39236641221374047,FeTrIL
All Exemplars,0.9336492890995262,0.405089058524173,FeTrIL
All Exemplars,0.9493212669683257,0.4188295165394401,FeTrIL
All Exemplars,0.8828193832599119,0.4580152671755725,FeTrIL
All Exemplars,0.8738197424892704,0.42798982188295165,FeTrIL
All Exemplars,0.9051643192488262,0.45954198473282437,FeTrIL
All Exemplars,0.9245614035087719,0.405089058524173,FeTrIL
All Exemplars,0.8826446280991735,0.45954198473282437,FeTrIL
All Exemplars,0.8035714285714285,0.3190839694656488,FeTrIL
All Exemplars,0.8724890829694324,0.30178117048346054,FeTrIL
All Exemplars,0.9091666666666667,0.5043256997455471,FeTrIL
All Exemplars,0.8144067796610169,0.3603053435114504,FeTrIL
All Exemplars,0.8840816326530613,0.4346055979643765,FeTrIL
All Exemplars,0.8136170212765957,0.38676844783715014,FeTrIL
All Exemplars,0.9246511627906976,0.4442748091603053,FeTrIL
All Exemplars,0.8,0.4575063613231552,DDGR
All Exemplars,0.9031746031746032,0.4325699745547073,DDGR
All Exemplars,0.9342723004694836,0.48244274809160304,DDGR
All Exemplars,0.889795918367347,0.4885496183206106,DDGR
All Exemplars,0.8213438735177865,0.5201017811704836,DDGR
All Exemplars,0.881578947368421,0.4178117048346056,DDGR
All Exemplars,0.9403669724770642,0.49414758269720105,DDGR
All Exemplars,0.8057851239669421,0.487531806615776,DDGR
All Exemplars,0.8025,0.4381679389312977,DDGR
All Exemplars,0.8070175438596492,0.48040712468193386,DDGR
All Exemplars,0.9078189300411523,0.4804071246819338,DDGR
All Exemplars,0.9358490566037736,0.5541984732824428,DDGR
All Exemplars,0.8619469026548673,0.4707379134860051,DDGR
All Exemplars,0.954978354978355,0.4580152671755725,DDGR
All Exemplars,0.9056000000000001,0.4997455470737914,DDGR
All Exemplars,0.9295154185022028,0.4539440203562341,DDGR
All Exemplars,0.9270142180094787,0.5608142493638677,DDGR
All Exemplars,0.951131221719457,0.5053435114503817,DDGR
All Exemplars,0.8854625550660792,0.4661577608142494,DDGR
All Exemplars,0.8660944206008583,0.5491094147582697,DDGR
All Exemplars,0.896713615023474,0.4982188295165394,DDGR
All Exemplars,0.9289473684210527,0.4564885496183206,DDGR
All Exemplars,0.8983471074380166,0.5114503816793893,DDGR
All Exemplars,0.8008928571428573,0.5526717557251908,DDGR
All Exemplars,0.868995633187773,0.5475826972010178,DDGR
All Exemplars,0.89,0.4447837150127226,DDGR
All Exemplars,0.8245762711864406,0.5323155216284988,DDGR
All Exemplars,0.889795918367347,0.49669211195928753,DDGR
All Exemplars,0.8204255319148936,0.4982188295165394,DDGR
All Exemplars,0.9106976744186046,0.5033078880407125,DDGR
All Exemplars,0.8146938775510204,0.655470737913486,VAE_BBox
All Exemplars,0.8976190476190476,0.7302798982188295,VAE_BBox
All Exemplars,0.9314553990610328,0.756234096692112,VAE_BBox
All Exemplars,0.8987755102040816,0.7206106870229008,VAE_BBox
All Exemplars,0.8284584980237154,0.6198473282442748,VAE_BBox
All Exemplars,0.8754385964912281,0.7755725190839694,VAE_BBox
All Exemplars,0.9376146788990827,0.7139949109414758,VAE_BBox
All Exemplars,0.7975206611570249,0.685496183206107,VAE_BBox
All Exemplars,0.7991666666666668,0.7236641221374046,VAE_BBox
All Exemplars,0.8131578947368421,0.7282442748091602,VAE_BBox
All Exemplars,0.91440329218107,0.712468193384224,VAE_BBox
All Exemplars,0.9245283018867925,0.7862595419847327,VAE_BBox
All Exemplars,0.8575221238938052,0.7964376590330788,VAE_BBox
All Exemplars,0.9679653679653679,0.6966921119592876,VAE_BBox
All Exemplars,0.9,0.7414758269720101,VAE_BBox
All Exemplars,0.9312775330396477,0.6452926208651399,VAE_BBox
All Exemplars,0.9251184834123223,0.7989821882951654,VAE_BBox
All Exemplars,0.9520361990950226,0.7623409669211196,VAE_BBox
All Exemplars,0.8810572687224669,0.7577608142493639,VAE_BBox
All Exemplars,0.8600858369098713,0.7597964376590332,VAE_BBox
All Exemplars,0.8854460093896712,0.6890585241730279,VAE_BBox
All Exemplars,0.9403508771929824,0.6758269720101782,VAE_BBox
All Exemplars,0.8818181818181818,0.6824427480916031,VAE_BBox
All Exemplars,0.8098214285714287,0.7628498727735369,VAE_BBox
All Exemplars,0.8550218340611353,0.7643765903307888,VAE_BBox
All Exemplars,0.8941666666666667,0.6793893129770991,VAE_BBox
All Exemplars,0.8203389830508474,0.6788804071246819,VAE_BBox
All Exemplars,0.8808163265306123,0.7292620865139948,VAE_BBox
All Exemplars,0.7982978723404256,0.7323155216284987,VAE_BBox
All Exemplars,0.9097674418604651,0.7053435114503818,VAE_BBox
All Exemplars,0.8179591836734694,0.6768447837150127,VAE_Filter
All Exemplars,0.8928571428571429,0.7170483460559797,VAE_Filter
All Exemplars,0.9342723004694836,0.6936386768447838,VAE_Filter
All Exemplars,0.8955102040816326,0.7033078880407124,VAE_Filter
All Exemplars,0.833201581027668,0.6412213740458015,VAE_Filter
All Exemplars,0.8868421052631579,0.7730279898218829,VAE_Filter
All Exemplars,0.9403669724770642,0.7114503816793893,VAE_Filter
All Exemplars,0.7925619834710743,0.6585241730279898,VAE_Filter
All Exemplars,0.8099999999999999,0.7185750636132315,VAE_Filter
All Exemplars,0.8026315789473684,0.7409669211195928,VAE_Filter
All Exemplars,0.9004115226337449,0.6809160305343511,VAE_Filter
All Exemplars,0.930188679245283,0.7877862595419848,VAE_Filter
All Exemplars,0.856637168141593,0.7959287531806616,VAE_Filter
All Exemplars,0.961904761904762,0.6681933842239186,VAE_Filter
All Exemplars,0.9024000000000001,0.751145038167939,VAE_Filter
All Exemplars,0.9286343612334802,0.6346055979643765,VAE_Filter
All Exemplars,0.9308056872037916,0.7908396946564886,VAE_Filter
All Exemplars,0.9484162895927601,0.8,VAE_Filter
All Exemplars,0.8687224669603525,0.734351145038168,VAE_Filter
All Exemplars,0.863519313304721,0.7755725190839695,VAE_Filter
All Exemplars,0.8892018779342724,0.7389312977099237,VAE_Filter
All Exemplars,0.9324561403508772,0.6829516539440204,VAE_Filter
All Exemplars,0.884297520661157,0.6768447837150127,VAE_Filter
All Exemplars,0.8053571428571429,0.7659033078880407,VAE_Filter
All Exemplars,0.8724890829694323,0.7664122137404579,VAE_Filter
All Exemplars,0.8983333333333334,0.7017811704834606,VAE_Filter
All Exemplars,0.8161016949152543,0.7175572519083969,VAE_Filter
All Exemplars,0.8979591836734693,0.7017811704834604,VAE_Filter
All Exemplars,0.7940425531914894,0.740966921119593,VAE_Filter
All Exemplars,0.9153488372093023,0.7145038167938932,VAE_Filter
All Exemplars,0.8171428571428571,0.7267175572519085,VAE_GMM
All Exemplars,0.9,0.7888040712468192,VAE_GMM
All Exemplars,0.9380281690140846,0.7969465648854961,VAE_GMM
All Exemplars,0.8922448979591836,0.8101781170483461,VAE_GMM
All Exemplars,0.8292490118577074,0.716030534351145,VAE_GMM
All Exemplars,0.8763157894736843,0.7628498727735369,VAE_GMM
All Exemplars,0.9486238532110093,0.8463104325699746,VAE_GMM
All Exemplars,0.8008264462809918,0.7796437659033079,VAE_GMM
All Exemplars,0.8066666666666666,0.7659033078880407,VAE_GMM
All Exemplars,0.8105263157894737,0.7267175572519085,VAE_GMM
All Exemplars,0.9037037037037038,0.7755725190839694,VAE_GMM
All Exemplars,0.9235849056603774,0.8274809160305343,VAE_GMM
All Exemplars,0.8539823008849557,0.7974554707379136,VAE_GMM
All Exemplars,0.9645021645021643,0.7684478371501273,VAE_GMM
All Exemplars,0.8936,0.810178117048346,VAE_GMM
All Exemplars,0.93568281938326,0.789821882951654,VAE_GMM
All Exemplars,0.9289099526066351,0.8442748091603054,VAE_GMM
All Exemplars,0.9529411764705884,0.8493638676844784,VAE_GMM
All Exemplars,0.8872246696035242,0.8178117048346056,VAE_GMM
All Exemplars,0.8549356223175966,0.794910941475827,VAE_GMM
All Exemplars,0.8976525821596244,0.8478371501272264,VAE_GMM
All Exemplars,0.9324561403508772,0.7424936386768448,VAE_GMM
All Exemplars,0.8851239669421487,0.6931297709923664,VAE_GMM
All Exemplars,0.8044642857142857,0.7338422391857506,VAE_GMM
All Exemplars,0.868995633187773,0.7684478371501272,VAE_GMM
All Exemplars,0.8975,0.8585241730279899,VAE_GMM
All Exemplars,0.8093220338983051,0.7302798982188295,VAE_GMM
All Exemplars,0.889795918367347,0.7969465648854962,VAE_GMM
All Exemplars,0.8204255319148936,0.7643765903307889,VAE_GMM
All Exemplars,0.9088372093023255,0.8666666666666668,VAE_GMM
